FIRST_NAME,LAST_NAME,P_ID,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,FG3%,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM,MPG,PER
Mickael,Pietrus,2554,2003-04,1610612744,GSW,22,53,22.0,746,96,231,0.416,35.0,105.0,0.333,52,75,0.693,48.0,71.0,119.0,27,32.0,12.0,40.0,100,279,Golden State Warriors,14.08,13.87
Scot,Pollard,1513,2003-04,1610612754,IND,29,61,3.0,680,47,114,0.412,0.0,0.0,0.0,12,21,0.571,67.0,97.0,164.0,10,23.0,26.0,22.0,110,106,Indiana Pacers,11.15,8.67
James,Posey,1899,2003-04,1610612763,MEM,27,82,82.0,2448,368,770,0.478,112.0,290.0,0.386,278,335,0.83,92.0,311.0,403.0,122,137.0,40.0,112.0,248,1126,Memphis Grizzlies,29.85,19.46
Vitaly,Potapenko,958,2003-04,1610612760,OKC,29,65,39.0,1420,200,409,0.489,0.0,0.0,0.0,59,92,0.641,101.0,188.0,289.0,53,22.0,28.0,77.0,161,459,Oklahoma City Thunder,21.85,11.95
Tayshaun,Prince,2419,2003-04,1610612765,DET,24,82,80.0,2702,338,723,0.467,57.0,157.0,0.363,108,141,0.766,93.0,297.0,390.0,191,63.0,69.0,119.0,149,841,Detroit Pistons,32.95,13.72
Vladimir,Radmanovic,2209,2003-04,1610612760,OKC,23,77,38.0,2321,345,812,0.425,140.0,377.0,0.371,95,127,0.748,104.0,302.0,406.0,142,80.0,42.0,109.0,187,925,Oklahoma City Thunder,30.14,15.47
Zach,Randolph,2216,2003-04,1610612757,POR,22,81,80.0,3070,663,1368,0.485,1.0,5.0,0.2,299,393,0.761,242.0,609.0,851.0,163,68.0,41.0,247.0,227,1626,Portland Trail Blazers,37.9,19.36
Theo,Ratliff,689,2003-04,1610612737,ATL,31,53,52.0,1648,171,373,0.458,0.0,0.0,0.0,96,147,0.653,105.0,276.0,381.0,51,30.0,166.0,86.0,189,438,Atlanta Hawks,31.34,13.13
Theo,Ratliff,689,2003-04,1610612757,POR,31,32,31.0,1016,95,176,0.54,0.0,0.0,0.0,44,70,0.629,90.0,143.0,233.0,20,24.0,141.0,34.0,111,234,Portland Trail Blazers,31.34,15.37
Michael,Redd,2072,2003-04,1610612749,MIL,24,82,82.0,3021,633,1439,0.44,127.0,363.0,0.35,383,441,0.868,118.0,289.0,407.0,185,81.0,6.0,116.0,152,1776,Milwaukee Bucks,36.84,22.39
Jason,Richardson,2202,2003-04,1610612744,GSW,23,78,78.0,2938,563,1284,0.438,77.0,273.0,0.282,258,377,0.684,124.0,400.0,524.0,226,86.0,41.0,196.0,182,1461,Golden State Warriors,37.67,18.46
Quentin,Richardson,2047,2003-04,1610612746,LAC,24,65,64.0,2338,425,1068,0.398,120.0,341.0,0.352,151,204,0.74,146.0,268.0,414.0,139,67.0,19.0,141.0,130,1121,Los Angeles Clippers,35.97,16.46
Luke,Ridnour,2557,2003-04,1610612760,OKC,23,69,6.0,1114,145,350,0.414,27.0,80.0,0.338,65,79,0.823,35.0,73.0,108.0,163,52.0,7.0,80.0,105,382,Oklahoma City Thunder,16.14,13.46
Clifford,Robinson,361,2003-04,1610612744,GSW,37,82,82.0,2846,366,945,0.387,112.0,314.0,0.357,123,173,0.711,54.0,268.0,322.0,271,68.0,73.0,173.0,237,967,Golden State Warriors,34.71,11.93
Eddie,Robinson,1944,2003-04,1610612741,CHI,28,51,4.0,1024,157,326,0.482,1.0,5.0,0.2,28,43,0.651,27.0,77.0,104.0,58,33.0,10.0,45.0,57,343,Chicago Bulls,20.08,12.63
Glenn,Robinson,299,2003-04,1610612755,PHI,31,42,42.0,1336,275,614,0.448,34.0,100.0,0.34,114,137,0.832,46.0,143.0,189.0,57,42.0,9.0,106.0,96,698,Philadelphia 76ers,31.81,16.51
Rodney,Rogers,915,2003-04,1610612751,BKN,33,69,15.0,1409,207,505,0.41,50.0,152.0,0.329,75,98,0.765,100.0,207.0,307.0,137,59.0,27.0,98.0,183,539,Brooklyn Nets,20.42,15.65
Jalen,Rose,147,2003-04,1610612741,CHI,31,16,14.0,529,75,200,0.375,23.0,54.0,0.426,39,51,0.765,7.0,57.0,64.0,56,12.0,4.0,37.0,45,212,Chicago Bulls,37.83,12.2
Jalen,Rose,147,2003-04,1610612761,TOR,31,50,50.0,1968,308,752,0.41,46.0,148.0,0.311,148,180,0.822,27.0,175.0,202.0,273,39.0,18.0,171.0,139,810,Toronto Raptors,37.83,12.42
Malik,Rose,990,2003-04,1610612759,SAS,29,67,13.0,1254,173,404,0.428,0.0,3.0,0.0,183,225,0.813,110.0,210.0,320.0,69,36.0,24.0,112.0,164,529,San Antonio Spurs,18.72,15.78
Michael,Ruffin,1913,2003-04,1610612762,UTA,27,41,23.0,733,38,117,0.325,0.0,0.0,0.0,16,38,0.421,78.0,129.0,207.0,41,22.0,21.0,42.0,103,92,Utah Jazz,17.88,6.45
Kareem,Rush,2416,2003-04,1610612747,LAL,23,72,15.0,1244,190,432,0.44,48.0,138.0,0.348,31,52,0.596,20.0,77.0,97.0,59,33.0,20.0,48.0,109,459,Los Angeles Lakers,17.28,12.35
Bryon,Russell,935,2003-04,1610612747,LAL,33,72,1.0,940,98,244,0.402,43.0,112.0,0.384,50,65,0.769,32.0,114.0,146.0,71,32.0,12.0,37.0,110,289,Los Angeles Lakers,13.06,12.78
John,Salmons,2422,2003-04,1610612755,PHI,24,77,24.0,1603,161,416,0.387,50.0,147.0,0.34,71,92,0.772,38.0,158.0,196.0,134,62.0,16.0,77.0,122,443,Philadelphia 76ers,20.82,10.96
Daniel,Santiago,2091,2003-04,1610612749,MIL,28,54,28.0,708,78,163,0.479,0.0,0.0,0.0,61,90,0.678,35.0,97.0,132.0,24,19.0,21.0,32.0,98,217,Milwaukee Bucks,13.11,12.46
Brian,Scalabrine,2243,2003-04,1610612751,BKN,26,69,2.0,928,86,218,0.394,10.0,41.0,0.244,58,70,0.829,42.0,131.0,173.0,65,21.0,14.0,42.0,113,240,Brooklyn Nets,13.45,10.34
Ansu,Sesay,1738,2003-04,1610612760,OKC,27,57,2.0,583,81,178,0.455,6.0,21.0,0.286,32,46,0.696,43.0,49.0,92.0,19,19.0,20.0,23.0,66,200,Oklahoma City Thunder,10.23,13.49
Bobby,Simmons,2250,2003-04,1610612746,LAC,24,56,8.0,1376,147,373,0.394,2.0,12.0,0.167,141,169,0.834,115.0,147.0,262.0,96,51.0,17.0,73.0,169,437,Los Angeles Clippers,24.57,13.11
Brian,Skinner,1730,2003-04,1610612749,MIL,28,56,54.0,1576,255,513,0.497,0.0,0.0,0.0,79,138,0.572,119.0,292.0,411.0,49,30.0,61.0,78.0,165,589,Milwaukee Bucks,28.14,16.38
Joe,Smith,693,2003-04,1610612749,MIL,28,76,76.0,2254,311,708,0.439,1.0,5.0,0.2,207,241,0.859,230.0,413.0,643.0,78,47.0,94.0,82.0,209,830,Milwaukee Bucks,29.66,18.07
Steven,Smith,120,2003-04,1610612740,NOP,35,71,4.0,928,119,293,0.406,43.0,107.0,0.402,77,83,0.928,27.0,54.0,81.0,56,15.0,6.0,42.0,91,358,New Orleans Pelicans,13.07,12.7
Eric,Snow,727,2003-04,1610612755,PHI,31,82,82.0,2968,295,715,0.413,2.0,18.0,0.111,252,316,0.797,62.0,219.0,281.0,563,97.0,6.0,187.0,213,844,Philadelphia 76ers,36.2,13.43
Darius,Songaila,2443,2003-04,1610612758,SAC,26,73,7.0,977,133,273,0.487,0.0,0.0,0.0,71,88,0.807,91.0,134.0,225.0,48,42.0,12.0,43.0,126,337,Sacramento Kings,13.38,15.83
Latrell,Sprewell,84,2003-04,1610612750,MIN,33,82,82.0,3098,518,1266,0.409,99.0,299.0,0.331,240,295,0.814,56.0,254.0,310.0,286,88.0,21.0,158.0,101,1375,Minnesota Timberwolves,37.78,16.3
Jerry,Stackhouse,711,2003-04,1610612764,WAS,29,26,17.0,774,128,321,0.399,23.0,65.0,0.354,83,103,0.806,16.0,78.0,94.0,103,24.0,3.0,88.0,49,362,Washington Wizards,29.77,14.87
DeShawn,Stevenson,2052,2003-04,1610612762,UTA,23,54,54.0,1515,261,586,0.445,7.0,30.0,0.233,89,133,0.669,43.0,135.0,178.0,92,28.0,16.0,80.0,86,618,Utah Jazz,30.6,12.42
DeShawn,Stevenson,2052,2003-04,1610612753,ORL,23,26,24.0,933,115,285,0.404,12.0,41.0,0.293,49,71,0.69,36.0,84.0,120.0,66,24.0,1.0,40.0,54,291,Orlando Magic,30.6,10.89
Peja,Stojakovic,978,2003-04,1610612758,SAC,27,81,81.0,3265,665,1386,0.48,240.0,554.0,0.433,394,425,0.927,91.0,417.0,508.0,173,108.0,14.0,153.0,159,1964,Sacramento Kings,40.31,23.61
Damon,Stoudamire,757,2003-04,1610612757,POR,30,82,82.0,3117,408,1018,0.401,156.0,427.0,0.365,127,145,0.876,52.0,256.0,308.0,500,99.0,9.0,180.0,173,1099,Portland Trail Blazers,38.01,14.16
Amar'e,Stoudemire,2405,2003-04,1610612756,PHX,21,55,53.0,2027,411,865,0.475,1.0,5.0,0.2,310,435,0.713,157.0,339.0,496.0,78,64.0,89.0,177.0,188,1133,Phoenix Suns,36.85,20.14
Erick,Strickland,1065,2003-04,1610612749,MIL,30,43,0.0,571,79,196,0.403,29.0,66.0,0.439,44,51,0.863,13.0,58.0,71.0,90,26.0,2.0,54.0,63,231,Milwaukee Bucks,13.28,15.57
Rod,Strickland,393,2003-04,1610612753,ORL,37,46,9.0,915,122,269,0.454,10.0,33.0,0.303,57,76,0.75,24.0,94.0,118.0,185,27.0,7.0,67.0,59,311,Orlando Magic,19.62,15.76
Bob,Sura,682,2003-04,1610612765,DET,31,53,0.0,705,71,173,0.41,9.0,36.0,0.25,48,69,0.696,30.0,73.0,103.0,89,37.0,9.0,39.0,86,199,Detroit Pistons,20.75,13.06
Bob,Sura,682,2003-04,1610612737,ATL,31,27,18.0,955,131,312,0.42,12.0,43.0,0.279,123,157,0.783,70.0,153.0,223.0,144,25.0,5.0,66.0,72,397,Atlanta Hawks,20.75,18.62
Stromile,Swift,2031,2003-04,1610612763,MEM,24,77,10.0,1528,268,571,0.469,1.0,4.0,0.25,190,262,0.725,141.0,237.0,378.0,38,56.0,118.0,88.0,188,727,Memphis Grizzlies,19.84,20.24
Wally,Szczerbiak,1887,2003-04,1610612750,MIN,27,28,0.0,622,106,236,0.449,20.0,46.0,0.435,53,64,0.828,24.0,64.0,88.0,33,12.0,1.0,28.0,42,285,Minnesota Timberwolves,22.21,16.93
Maurice,Taylor,1508,2003-04,1610612745,HOU,27,75,10.0,2082,367,765,0.48,0.0,2.0,0.0,128,174,0.736,131.0,253.0,384.0,107,43.0,47.0,149.0,253,862,Houston Rockets,27.76,14.9
Jason,Terry,1891,2003-04,1610612737,ATL,26,81,78.0,3015,499,1196,0.417,146.0,421.0,0.347,215,260,0.827,49.0,287.0,336.0,437,124.0,16.0,229.0,192,1359,Atlanta Hawks,37.22,16.96
Etan,Thomas,2041,2003-04,1610612764,WAS,26,79,15.0,1900,257,526,0.489,0.0,0.0,0.0,191,295,0.647,183.0,345.0,528.0,68,36.0,123.0,113.0,219,705,Washington Wizards,24.05,17.58
Kenny,Thomas,1903,2003-04,1610612755,PHI,26,74,72.0,2699,381,813,0.469,1.0,5.0,0.2,243,323,0.752,261.0,489.0,750.0,111,82.0,33.0,172.0,219,1006,Philadelphia 76ers,36.47,16.3
Kurt,Thomas,703,2003-04,1610612752,NYK,31,80,75.0,2549,392,829,0.473,0.0,3.0,0.0,106,127,0.835,145.0,517.0,662.0,149,56.0,80.0,132.0,298,890,New York Knicks,31.86,14.57
Tim,Thomas,1501,2003-04,1610612749,MIL,27,42,42.0,1346,226,510,0.443,47.0,130.0,0.362,93,122,0.762,38.0,167.0,205.0,90,40.0,15.0,73.0,127,592,Milwaukee Bucks,31.7,16.25
Tim,Thomas,1501,2003-04,1610612752,NYK,27,24,23.0,746,137,303,0.452,26.0,64.0,0.406,78,96,0.813,26.0,89.0,115.0,34,24.0,5.0,43.0,69,378,New York Knicks,31.7,17.19
Jamaal,Tinsley,2224,2003-04,1610612754,IND,26,52,43.0,1377,153,370,0.414,77.0,207.0,0.372,49,67,0.731,28.0,108.0,136.0,303,84.0,17.0,110.0,132,432,Indiana Pacers,26.48,16.8
Robert,Traylor,1714,2003-04,1610612740,NOP,27,71,0.0,942,145,287,0.505,2.0,5.0,0.4,70,128,0.547,106.0,156.0,262.0,43,39.0,37.0,62.0,161,362,New Orleans Pelicans,13.27,17.13
Gary,Trent,718,2003-04,1610612750,MIN,29,68,2.0,1023,155,328,0.473,0.0,6.0,0.0,69,91,0.758,83.0,133.0,216.0,49,12.0,17.0,54.0,129,379,Minnesota Timberwolves,15.04,14.44
Jake,Tsakalidis,2054,2003-04,1610612763,MEM,25,40,28.0,533,67,133,0.504,0.0,0.0,0.0,36,61,0.59,37.0,91.0,128.0,18,9.0,22.0,23.0,79,170,Memphis Grizzlies,13.32,13.31
Hedo,Turkoglu,2045,2003-04,1610612759,SAS,25,80,44.0,2075,262,645,0.406,101.0,241.0,0.419,114,161,0.708,52.0,306.0,358.0,154,80.0,32.0,94.0,165,739,San Antonio Spurs,25.94,14.74
Nick,Van Exel,89,2003-04,1610612744,GSW,32,39,29.0,1255,187,479,0.39,46.0,150.0,0.307,70,99,0.707,16.0,88.0,104.0,206,20.0,2.0,78.0,57,490,Golden State Warriors,32.18,14.33
Keith,Van Horn,1496,2003-04,1610612752,NYK,28,47,47.0,1578,273,613,0.445,60.0,161.0,0.373,163,199,0.819,98.0,245.0,343.0,83,52.0,18.0,119.0,151,769,New York Knicks,32.56,17.5
Keith,Van Horn,1496,2003-04,1610612749,MIL,28,25,15.0,766,137,290,0.472,33.0,72.0,0.458,86,91,0.945,51.0,107.0,158.0,37,16.0,15.0,50.0,64,393,Milwaukee Bucks,32.56,20.97
Jacque,Vaughn,1521,2003-04,1610612737,ATL,29,71,6.0,1275,107,277,0.386,3.0,20.0,0.15,53,68,0.779,12.0,104.0,116.0,195,44.0,2.0,84.0,126,270,Atlanta Hawks,17.96,8.31
Jake,Voskuhl,2063,2003-04,1610612756,PHX,26,66,43.0,1601,152,300,0.507,0.0,0.0,0.0,134,181,0.74,123.0,220.0,343.0,57,42.0,25.0,77.0,258,438,Phoenix Suns,24.26,11.13
Dwyane,Wade,2548,2003-04,1610612748,MIA,22,61,56.0,2130,371,798,0.465,16.0,53.0,0.302,233,312,0.747,85.0,162.0,247.0,275,86.0,34.0,196.0,140,991,Miami Heat,34.92,18.02
Dajuan,Wagner,2402,2003-04,1610612739,CLE,21,44,4.0,708,112,306,0.366,31.0,86.0,0.36,32,47,0.681,9.0,49.0,58.0,51,26.0,7.0,41.0,89,287,Cleveland Cavaliers,16.09,10.5
Antoine,Walker,952,2003-04,1610612742,DAL,27,82,82.0,2840,483,1129,0.428,82.0,305.0,0.269,103,186,0.554,198.0,486.0,684.0,369,65.0,65.0,202.0,212,1151,Dallas Mavericks,34.63,17.87
Ben,Wallace,1112,2003-04,1610612765,DET,29,81,81.0,3054,315,748,0.421,1.0,8.0,0.125,142,290,0.49,324.0,682.0,1006.0,138,143.0,246.0,123.0,162,773,Detroit Pistons,37.7,16.93
Rasheed,Wallace,739,2003-04,1610612757,POR,29,45,44.0,1675,296,669,0.442,59.0,173.0,0.341,115,155,0.742,69.0,229.0,298.0,114,36.0,72.0,87.0,131,766,Portland Trail Blazers,35.15,17.11
Rasheed,Wallace,739,2003-04,1610612765,DET,29,22,21.0,673,121,281,0.431,22.0,69.0,0.319,38,54,0.704,32.0,123.0,155.0,40,24.0,45.0,29.0,59,302,Detroit Pistons,35.15,19.44
Luke,Walton,2575,2003-04,1610612747,LAL,24,72,2.0,730,65,153,0.425,13.0,39.0,0.333,31,44,0.705,39.0,88.0,127.0,113,28.0,8.0,44.0,70,174,Los Angeles Lakers,10.14,13.46
Charlie,Ward,369,2003-04,1610612752,NYK,33,35,10.0,828,115,260,0.442,59.0,138.0,0.428,16,21,0.762,10.0,86.0,96.0,170,47.0,8.0,69.0,74,305,New York Knicks,17.65,17.21
Earl,Watson,2248,2003-04,1610612763,MEM,25,81,14.0,1669,172,464,0.371,26.0,106.0,0.245,90,138,0.652,49.0,129.0,178.0,402,91.0,19.0,146.0,175,460,Memphis Grizzlies,20.6,13.21
Clar.,Weatherspoon,221,2003-04,1610612745,HOU,33,37,0.0,652,86,171,0.503,0.0,1.0,0.0,35,53,0.66,60.0,94.0,154.0,17,22.0,13.0,26.0,56,207,Houston Rockets,16.73,15.63
Chris,Webber,185,2003-04,1610612758,SAC,31,23,23.0,831,174,421,0.413,1.0,5.0,0.2,81,114,0.711,48.0,152.0,200.0,105,31.0,20.0,60.0,76,430,Sacramento Kings,36.13,19.47
Bonzi,Wells,1719,2003-04,1610612763,MEM,27,59,17.0,1467,295,675,0.437,21.0,61.0,0.344,117,156,0.75,57.0,142.0,199.0,104,71.0,16.0,129.0,159,728,Memphis Grizzlies,25.99,15.43
Jiri,Welsch,2412,2003-04,1610612738,BOS,24,81,68.0,2181,262,612,0.428,69.0,181.0,0.381,153,206,0.743,60.0,236.0,296.0,183,101.0,7.0,129.0,176,746,Boston Celtics,26.93,12.94
David,Wesley,133,2003-04,1610612740,NOP,33,61,60.0,2001,311,800,0.389,92.0,285.0,0.323,137,182,0.753,28.0,106.0,134.0,175,71.0,14.0,100.0,147,851,New Orleans Pelicans,32.8,13.83
David,West,2561,2003-04,1610612740,NOP,23,71,1.0,927,108,228,0.474,0.0,2.0,0.0,57,80,0.713,117.0,180.0,297.0,60,27.0,28.0,48.0,117,273,New Orleans Pelicans,13.06,16.33
Jahidi,White,1751,2003-04,1610612756,PHX,28,61,17.0,863,99,189,0.524,0.0,0.0,0.0,63,126,0.5,97.0,164.0,261.0,7,25.0,50.0,65.0,176,261,Phoenix Suns,13.98,11.95
Rodney,White,2206,2003-04,1610612743,DEN,24,72,0.0,984,215,468,0.459,33.0,87.0,0.379,78,104,0.75,44.0,121.0,165.0,60,32.0,20.0,78.0,105,541,Denver Nuggets,13.67,18.06
Chris,Wilcox,2404,2003-04,1610612746,LAC,21,65,17.0,1339,227,436,0.521,0.0,1.0,0.0,105,150,0.7,125.0,180.0,305.0,51,29.0,20.0,80.0,183,559,Los Angeles Clippers,20.6,16.56
Aaron,Williams,1425,2003-04,1610612751,BKN,32,72,7.0,1336,172,342,0.503,1.0,3.0,0.333,105,155,0.677,101.0,193.0,294.0,81,34.0,46.0,89.0,187,450,Brooklyn Nets,18.56,14.49
Alvin,Williams,1541,2003-04,1610612761,TOR,29,56,54.0,1730,201,496,0.405,26.0,89.0,0.292,66,85,0.776,18.0,132.0,150.0,224,55.0,10.0,78.0,114,494,Toronto Raptors,30.89,10.69
Eric,Williams,677,2003-04,1610612738,BOS,31,21,0.0,511,77,177,0.435,11.0,32.0,0.344,78,109,0.716,21.0,74.0,95.0,25,22.0,1.0,31.0,52,243,Boston Celtics,26.52,16.2
Eric,Williams,677,2003-04,1610612739,CLE,31,50,36.0,1372,154,421,0.366,24.0,95.0,0.253,137,174,0.787,44.0,147.0,191.0,95,48.0,8.0,57.0,128,469,Cleveland Cavaliers,26.52,12.24
Frank,Williams,2421,2003-04,1610612752,NYK,24,56,3.0,711,80,208,0.385,18.0,60.0,0.3,41,48,0.854,8.0,45.0,53.0,121,25.0,6.0,63.0,58,219,New York Knicks,12.7,10.97
Jason,Williams,1715,2003-04,1610612763,MEM,28,72,68.0,2117,290,713,0.407,120.0,364.0,0.33,82,98,0.837,25.0,122.0,147.0,492,92.0,5.0,136.0,97,782,Memphis Grizzlies,29.4,17.48
Jerome,Williams,966,2003-04,1610612741,CHI,31,53,32.0,1230,130,279,0.466,0.0,7.0,0.0,85,126,0.675,142.0,205.0,347.0,61,71.0,5.0,51.0,104,345,Chicago Bulls,24.07,15.96
Mo,Williams,2590,2003-04,1610612762,UTA,21,57,0.0,770,115,303,0.38,10.0,39.0,0.256,44,56,0.786,23.0,49.0,72.0,76,28.0,2.0,51.0,87,284,Utah Jazz,13.51,9.78
Shammond,Williams,1742,2003-04,1610612753,ORL,29,37,2.0,525,59,151,0.391,25.0,74.0,0.338,40,45,0.889,9.0,34.0,43.0,64,23.0,1.0,26.0,40,183,Orlando Magic,14.4,13.87
Corliss,Williamson,722,2003-04,1610612765,DET,30,79,0.0,1572,304,602,0.505,0.0,0.0,0.0,144,197,0.731,88.0,168.0,256.0,57,30.0,20.0,113.0,204,752,Detroit Pistons,19.9,15.73
Loren,Woods,2254,2003-04,1610612748,MIA,26,38,2.0,505,44,96,0.458,0.0,0.0,0.0,33,55,0.6,65.0,69.0,134.0,10,11.0,19.0,26.0,52,121,Miami Heat,13.29,12.2
Qyntel,Woods,2417,2003-04,1610612757,POR,23,62,8.0,671,88,237,0.371,10.0,29.0,0.345,38,60,0.633,46.0,90.0,136.0,46,20.0,14.0,52.0,88,224,Portland Trail Blazers,10.82,9.68
Metta,World Peace,1897,2003-04,1610612754,IND,24,73,71.0,2713,468,1112,0.421,75.0,242.0,0.31,322,439,0.733,100.0,285.0,385.0,272,152.0,50.0,202.0,194,1333,Indiana Pacers,37.16,19.41
Lorenzen,Wright,953,2003-04,1610612763,MEM,28,65,46.0,1674,257,586,0.439,0.0,5.0,0.0,96,131,0.733,144.0,301.0,445.0,71,45.0,58.0,77.0,192,610,Memphis Grizzlies,25.75,15.15
,Yao Ming,2397,2003-04,1610612745,HOU,23,82,82.0,2693,535,1025,0.522,0.0,2.0,0.0,361,446,0.809,197.0,538.0,735.0,122,22.0,156.0,204.0,273,1431,Houston Rockets,32.84,22.8
